CODSCUOLA;ANNOSCOLASTICO;AREAGEOGRAFICA;CAPSCUOLA;CODICECOMUNESCUOLA;CODICEISTITUTORIFERIMENTO;DENOMINAZIONEISTITUTORIFERIMENTO;DENOMINAZIONESCUOLA;DESCRIZIONECARATTERISTICASCUOLA;DESCRIZIONECOMUNE;DESCRIZIONETIPOLOGIAGRADOISTRUZIONESCUOLA;INDICAZIONESEDEDIRETTIVO;INDICAZIONESEDEOMNICOMPRENSIVO;INDIRIZZOEMAILSCUOLA;INDIRIZZOPECSCUOLA;INDIRIZZOSCUOLA;PROVINCIA;REGIONE;SEDESCOLASTICA;SITOWEBSCUOLA;bStatale;Long;Lat;ORDINESCUOLA;ALUNNI
MIEE8FS01R;201617;NORD OVEST;20122,0;F205;MIIC8FS00P;I.C. VIA DELLA COMMENDA /MILANO;C.PORTA - G.AGNESI;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8FS00P@istruzione.it;Non Disponibile;VIA QUADRONNO 32;MILANO;LOMBARDIA;SI;WWW.ICSCOMMENDA.GOV.IT;True;9,1948489;45,4541155;SCUOLA PRIMARIA;480
MIEE8B602P;201617;NORD OVEST;20129,0;F205;MIIC8B600G;IC A.STOPPANI/MILANO;VIA MATTEUCCI 3;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8B600G@istruzione.it;Non Disponibile;VIA MATTEUCCI 3;MILANO;LOMBARDIA;SI;www.icstoppani.it;True;9,2159347;45,481204600000005;SCUOLA PRIMARIA;523
MIEE8AN01G;201617;NORD OVEST;20138,0;F205;MIIC8AN00D;IC M.TERESA DI CALCUTTA/MILANO;LARGO GUERRIERI GONZAGA-MILANO;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8AN00D@istruzione.it;Non Disponibile;LARGO GUERRIERI GONZAGA 4;MILANO;LOMBARDIA;SI;www.mtcalcutta.it;True;9,2508353;45,4451359;SCUOLA PRIMARIA;149
MIEE8CF018;201617;NORD OVEST;20161,0;F205;MIIC8CF006;IC C. CANTU'/MILANO;C.CANTU' - MILANO;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8CF006@istruzione.it;Non Disponibile;VIA DEI BRASCHI 12;MILANO;LOMBARDIA;SI;www.icscantu.gov.it;True;9,1766784;45,5264222;SCUOLA PRIMARIA;307
MIEE8CY01R;201617;NORD OVEST;20142,0;F205;MIIC8CY00P;IC CAPPONI/MILANO;SCUOLA PRIMARIA GINO CAPPONI;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8CY00P@istruzione.it;Non Disponibile;VIA PESTALOZZI 13;MILANO;LOMBARDIA;SI;www.icscapponi.it;True;9,155323699999999;45,4460945;SCUOLA PRIMARIA;320
MIEE30201R;201617;NORD OVEST;20122,0;F205;MIEE30200Q;E.SETTI CARRARO DALLA CHIESA/MI;SETTI CARRARO DALLA CHIESA - MI;ANN. A EDUCANDATO;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIEE30200Q@istruzione.it;Non Disponibile;VIA PASSIONE 12;MILANO;LOMBARDIA;SI;www.setticarraro.gov.it;True;9,2022883;45,464987;SCUOLA PRIMARIA;232
MIMM8FT01G;201617;NORD OVEST;20129,0;F205;MIIC8FT00E;I.C. P.ZA L.DA VINCI/MILANO;TIEPOLO;NORMALE;MILANO;SCUOLA PRIMO GRADO;NO;Non Disponibile;MIIC8FT00E@istruzione.it;Non Disponibile;PIAZZA ASCOLI 2;MILANO;LOMBARDIA;SI;WWW.ICPIAZZALEONARDODAVINCI.GOV.IT;True;9,2178409;45,4725919;SCUOLA SECONDARIA I GRADO;739
MIEE8F0015;201617;NORD OVEST;20149,0;F205;MIIC8F0003;I.C. VIA GATTAMELATA 35/MILANO;PIETRO MICCA - MILANO;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8F0003@istruzione.it;Non Disponibile;VIA GATTAMELATA 35;MILANO;LOMBARDIA;SI;www.icsgattamelata.gov.it;True;9,1519025;45,48384919999999;SCUOLA PRIMARIA;695
MIEE8FU03E;201617;NORD OVEST;20133,0;F205;MIIC8FU00A;I.C. GUIDO GALLI;NOLLI ARQUATI;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8FU00A@istruzione.it;Non Disponibile;VIALE ROMAGNA 16/18;MILANO;LOMBARDIA;SI;www.nolli-arquati.it;True;9,2243934;45,4707988;SCUOLA PRIMARIA;487
MIMM8DY01D;201617;NORD OVEST;20142,0;F205;MIIC8DY00C;IC S.AMBROGIO/MILANO;S.AMBROGIO;NORMALE;MILANO;SCUOLA PRIMO GRADO;NO;Non Disponibile;MIIC8DY00C@istruzione.it;Non Disponibile;VIA DE NICOLA 40;MILANO;LOMBARDIA;SI;www.comprensivosantabrogio.gov.it;True;9,1590906;45,429886100000004;SCUOLA SECONDARIA I GRADO;192
MIEE8DE013;201617;NORD OVEST;20122,0;F205;MIIC8DE001;OMNICOMPRENSIVO MUSICALE MILANO;OMNICOMPRENSIVO MUSICALE MILANO;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8DE001@istruzione.it;Non Disponibile;VIA CORRIDONI 34-36;MILANO;LOMBARDIA;SI;WWW.icscuocosassi.it;True;9,203984599999998;45,463527500000005;SCUOLA PRIMARIA;383
MIMM8FS01Q;201617;NORD OVEST;20122,0;F205;MIIC8FS00P;I.C. VIA DELLA COMMENDA /MILANO;MAJNO;NORMALE;MILANO;SCUOLA PRIMO GRADO;NO;Non Disponibile;MIIC8FS00P@istruzione.it;Non Disponibile;VIA COMMENDA 22 A;MILANO;LOMBARDIA;SI;www.icscommenda.gov.it;True;9,1991752;45,455937799999994;SCUOLA SECONDARIA I GRADO;778
MIMM8CH01V;201617;NORD OVEST;20159,0;F205;MIIC8CH00T;IC CONFALONIERI/MILANO;R.GOVONE - PAVONI;NORMALE;MILANO;SCUOLA PRIMO GRADO;NO;Non Disponibile;MIIC8CH00T@istruzione.it;Non Disponibile;VIA PEPE 40;MILANO;LOMBARDIA;SI;www.istitutoconfalonieri.gov.;True;9,1835989;45,487432;SCUOLA SECONDARIA I GRADO;219
MIEE301011;201617;NORD OVEST;20123,0;F205;MIEE30100X;CONVITTO NAZ.LE LONGONE/ MILANO;CONVITTO NAZ. LONGONE - MILANO;ANNESSO A CONVITTO;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIEE30100X@istruzione.it;Non Disponibile;VIA DEGLI OLIVETANI 9;MILANO;LOMBARDIA;SI;www.convittolongone.it;True;9,1687866;45,4618696;SCUOLA PRIMARIA;97
MIEE8D202L;201617;NORD OVEST;20156,0;F205;MIIC8D200D;IC VIA CONSOLE MARCELLO/MILANO;CAPPELLINI;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8D200D@istruzione.it;Non Disponibile;VIA DE ROSSI 2;MILANO;LOMBARDIA;SI;http//www.consolemarcello.gov.it/;True;9,14066;45,50097;SCUOLA PRIMARIA;326
MIEE8FU02D;201617;NORD OVEST;20133,0;F205;MIIC8FU00A;I.C. GUIDO GALLI;BONETTI;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8FU00A@istruzione.it;Non Disponibile;VIA TAJANI 12;MILANO;LOMBARDIA;SI;www.nolli-arquati.it;True;9,2368496;45,4724711;SCUOLA PRIMARIA;191
MIEE8DY03L;201617;NORD OVEST;20142,0;F205;MIIC8DY00C;IC S.AMBROGIO/MILANO;G.FERRARIS;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8DY00C@istruzione.it;Non Disponibile;VIA BARONA 70;MILANO;LOMBARDIA;SI;www.comprensivosantabrogio.gov.it;True;9,147733500000001;45,4322737;SCUOLA PRIMARIA;95
MIEE8CZ03P;201617;NORD OVEST;20147,0;F205;MIIC8CZ00E;IC NARCISI/MILANO;VIA ANEMONI;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8CZ00E@istruzione.it;Non Disponibile;VIA ANEMONI 8;MILANO;LOMBARDIA;SI;www.istitutonarcisi.it;True;9,131301800000001;45,4549898;SCUOLA PRIMARIA;379
MIMM8C301Q;201617;NORD OVEST;20151,0;F205;MIIC8C300P;IC RICCARDO MASSA/MILANO;VIA QUARENGHI 14;NORMALE;MILANO;SCUOLA PRIMO GRADO;NO;Non Disponibile;MIIC8C300P@istruzione.it;Non Disponibile;VIA QUARENGHI 14;MILANO;LOMBARDIA;SI;www.icriccardomassa.mi.it;True;9,1193382;45,4947589;SCUOLA SECONDARIA I GRADO;494
MIMM8DD016;201617;NORD OVEST;20127,0;F205;MIIC8DD005;I.C. VIA GIACOSA 46/MILANO;CASA DEL SOLE;NORMALE;MILANO;SCUOLA PRIMO GRADO;NO;Non Disponibile;MIIC8DD005@istruzione.it;Non Disponibile;VIA GIACOSA 46;MILANO;LOMBARDIA;SI;WWW.casadelsoleonline.it;True;9,221747500000001;45,4948693;SCUOLA SECONDARIA I GRADO;375
MIMM8FU01B;201617;NORD OVEST;;F205;MIIC8FU00A;I.C. GUIDO GALLI;S.M.S. COVA;NORMALE;MILANO;SCUOLA PRIMO GRADO;NO;Non Disponibile;MIIC8FU00A@istruzione.it;Non Disponibile;VIA G. COVA 5;MILANO;LOMBARDIA;SI;www.nolli-arquati.it;True;9,236752800000001;45,46898839999999;SCUOLA SECONDARIA I GRADO;192
MIEE8CZ02N;201617;NORD OVEST;20147,0;F205;MIIC8CZ00E;IC NARCISI/MILANO;VIA PISA;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8CZ00E@istruzione.it;Non Disponibile;VIA PISA 1;MILANO;LOMBARDIA;SI;www.istitutonarcisi.it;True;9,1211424;45,45316039999999;SCUOLA PRIMARIA;204
MIEE8D201G;201617;NORD OVEST;20156,0;F205;MIIC8D200D;IC VIA CONSOLE MARCELLO/MILANO;VIA CONSOLE MARCELLO - MILANO;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8D200D@istruzione.it;Non Disponibile;VIA CONSOLE MARCELLO 9;MILANO;LOMBARDIA;SI;www.consolemarcello.gov.it;True;9,1484186;45,4988341;SCUOLA PRIMARIA;458
MIEE8C1015;201617;NORD OVEST;20151,0;F205;MIIC8C1003;IC G. BORSI/MILANO;G.BORSI - MILANO;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8C1003@istruzione.it;Non Disponibile;VIA VISCONTINI 7;MILANO;LOMBARDIA;SI;www.istitutocomprensivoborsi.gov.it;True;9,105839300000001;45,490995399999996;SCUOLA PRIMARIA;195
MIMM8CY01Q;201617;NORD OVEST;20143,0;F205;MIIC8CY00P;IC CAPPONI/MILANO;GRAMSCI + GEMELLI;NORMALE;MILANO;SCUOLA PRIMO GRADO;NO;Non Disponibile;MIIC8CY00P@istruzione.it;Non Disponibile;VIA TOSI MALAGA 21;MILANO;LOMBARDIA;SI;www.icscapponi.it;True;9,1579629;45,4440958;SCUOLA SECONDARIA I GRADO;271
MIEE8AG01V;201617;NORD OVEST;20157,0;F205;MIIC8AG00R;IC VIA VAL LAGARINA /MILANO;VIA VAL LAGARINA - MILANO;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8AG00R@istruzione.it;Non Disponibile;VIA VAL LAGARINA 44;MILANO;LOMBARDIA;SI;www.icsviavallagarina.gov.it;True;9,1350745;45,5204405;SCUOLA PRIMARIA;297
MIEE8FU01C;201617;NORD OVEST;20134,0;F205;MIIC8FU00A;I.C. GUIDO GALLI;E.TOTI;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8FU00A@istruzione.it;Non Disponibile;VIA CIMA 15;MILANO;LOMBARDIA;SI;www.nolli-arquati.it;True;9,2472894;45,47190380000001;SCUOLA PRIMARIA;130
MIEE8DZ01A;201617;NORD OVEST;20142,0;F205;MIIC8DZ008;"IC.""ILARIA ALPI""MILANO";"""SANDRO PERTINI""";NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8DZ008@istruzione.it;Non Disponibile;VIA SALERNO 3;MILANO;LOMBARDIA;SI;www.icilariaalpi.gov.it;True;9,14875;45,4379;SCUOLA PRIMARIA;457
MIEE8D303D;201617;NORD OVEST;20134,0;F205;MIIC8D3009;I.C. A. SCARPA MILANO;VIA T.PINI - MILANO;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8D3009@istruzione.it;Non Disponibile;VIA T.PINI3;MILANO;LOMBARDIA;SI;www.icscarpa.gov.it;True;103,581526;28,266740000000002;SCUOLA PRIMARIA;332
MIEE8CB011;201617;NORD OVEST;20136,0;F205;MIIC8CB00V;ICS JACOPO BAROZZI/MILANO;J.BAROZZI- MILANO;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8CB00V@istruzione.it;Non Disponibile;VIA BOCCONI 17;MILANO;LOMBARDIA;SI;http//www.icsbarozzi.gov.it/;True;9,1908226;45,449202899999996;SCUOLA PRIMARIA;482
MIEE8C303V;201617;NORD OVEST;20151,0;F205;MIIC8C300P;IC RICCARDO MASSA/MILANO;VIA DELLE ANDE;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8C300P@istruzione.it;Non Disponibile;VIA DELLE ANDE 4;MILANO;LOMBARDIA;SI;www.icriccardomassa.gov.it;True;9,125408300000002;45,4943763;SCUOLA PRIMARIA;282
MIMM8AN01E;201617;NORD OVEST;20138,0;F205;MIIC8AN00D;IC M.TERESA DI CALCUTTA/MILANO;MEDA FERRARIN;NORMALE;MILANO;SCUOLA PRIMO GRADO;NO;Non Disponibile;MIIC8AN00D@istruzione.it;Non Disponibile;VIA MONDOLFO 7;MILANO;LOMBARDIA;SI;www.mtcalcutta.it;True;9,253556800000002;45,447877000000005;SCUOLA SECONDARIA I GRADO;236
MIMM8D201E;201617;NORD OVEST;20156,0;F205;MIIC8D200D;IC VIA CONSOLE MARCELLO/MILANO;COLOMBO;NORMALE;MILANO;SCUOLA PRIMO GRADO;NO;Non Disponibile;MIIC8D200D@istruzione.it;Non Disponibile;VIA PIZZIGONI 9;MILANO;LOMBARDIA;SI;www.consolemarcello.gov.it;True;9,1468067;45,4984329;SCUOLA SECONDARIA I GRADO;352
MIMM8CB01X;201617;NORD OVEST;20136,0;F205;MIIC8CB00V;ICS JACOPO BAROZZI/MILANO;CONFALONIERI;NORMALE;MILANO;SCUOLA PRIMO GRADO;NO;Non Disponibile;MIIC8CB00V@istruzione.it;Non Disponibile;VIA VITTADINI 10;MILANO;LOMBARDIA;SI;www.icsbarozzi.gov.it;True;9,194019699999998;45,4492945;SCUOLA SECONDARIA I GRADO;529
MIEE8CS014;201617;NORD OVEST;20161,0;F205;MIIC8CS002;IC DON ORIONE/MILANO;DON ORIONE - MILANO;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8CS002@istruzione.it;Non Disponibile;VIA FABRIANO 4;MILANO;LOMBARDIA;SI;www.icsdonorione.gov.it/;True;9,1750002;45,515698;SCUOLA PRIMARIA;344
MIEE8C302T;201617;NORD OVEST;20151,0;F205;MIIC8C300P;IC RICCARDO MASSA/MILANO;VIA QUARENGHI;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8C300P@istruzione.it;Non Disponibile;VIA QUARENGHI 10;MILANO;LOMBARDIA;SI;www.icriccardomassa.gov.it;True;9,1208116;45,4948152;SCUOLA PRIMARIA;126
MIEE8AN02L;201617;NORD OVEST;20138,0;F205;MIIC8AN00D;IC M.TERESA DI CALCUTTA/MILANO;S.GIOVANNI BOSCO;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8AN00D@istruzione.it;Non Disponibile;VIA SORDELLO 7;MILANO;LOMBARDIA;SI;www.mtcalcutta.it;True;9,2458145;45,4440384;SCUOLA PRIMARIA;194
MIMM01900D;201617;NORD OVEST;20122,0;F205;MIMM01900D;E. SETTI CARRARO DALLA CHIESA;E. SETTI CARRARO DALLA CHIESA;ANN. A EDUCANDATO;MILANO;SCUOLA PRIMO GRADO;NO;Non Disponibile;MIMM01900D@istruzione.it;Non Disponibile;VIA PASSIONE 12;MILANO;LOMBARDIA;SI;www.setticarraro.gov.it;True;9,2022883;45,464987;SCUOLA SECONDARIA I GRADO;145
MIEE81702X;201617;NORD OVEST;20127,0;F205;MIIC81700R;IC TEODORO CIRESOLA/MILANO;T. CIRESOLA ( EX V. GAMBARA );NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC81700R@istruzione.it;Non Disponibile;V.LE BRIANZA 14;MILANO;LOMBARDIA;SI;www.icsciresola.gov.it;True;9,21348;45,487594200000004;SCUOLA PRIMARIA;351
MIMM8CS013;201617;NORD OVEST;20161,0;F205;MIIC8CS002;IC DON ORIONE/MILANO;L. DA VINCI;NORMALE;MILANO;SCUOLA PRIMO GRADO;NO;Non Disponibile;MIIC8CS002@istruzione.it;Non Disponibile;VIA SAND 32;MILANO;LOMBARDIA;SI;www.icdonorione.gov.it/;True;9,174077699999998;45,51896379999999;SCUOLA SECONDARIA I GRADO;390
MIEE8DQ02G;201617;NORD OVEST;20159,0;F205;MIIC8DQ00C;I.C. LOCATELLI-QUASIMODO;LOCATELLI - MILANO;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8DQ00C@istruzione.it;Non Disponibile;VIA VEGLIA 80;MILANO;LOMBARDIA;SI;www.icslocatelli-quasimodo.gov.it;True;9,1963305;45,502756299999994;SCUOLA PRIMARIA;387
MIEE8CY02T;201617;NORD OVEST;20142,0;F205;MIIC8CY00P;IC CAPPONI/MILANO;SCUOLA PRIMARIA DOMENICO MORO;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8CY00P@istruzione.it;Non Disponibile;VIA PESCARENICO 6;MILANO;LOMBARDIA;SI;www.icscapponi.it;True;9,1713081;45,4326979;SCUOLA PRIMARIA;343
MIEE8CB022;201617;NORD OVEST;20135,0;F205;MIIC8CB00V;ICS JACOPO BAROZZI/MILANO;G.ROMANO;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8CB00V@istruzione.it;Non Disponibile;VIA G.ROMANO 2;MILANO;LOMBARDIA;SI;www.icsbarozzi.gov.it;True;9,1979061;45,4484375;SCUOLA PRIMARIA;245
MIMM023005;201617;NORD OVEST;20123,0;F205;MIMM023005;CONVITTO NAZ. LONGONE - S.M.;CONVITTO NAZ. LONGONE - S.M.;ANNESSO A CONVITTO;MILANO;SCUOLA PRIMO GRADO;NO;Non Disponibile;MIMM023005@istruzione.it;Non Disponibile;VIA OLIVETANI 9;MILANO;LOMBARDIA;SI;www.convittolongone.it;True;9,1687866;45,4618696;SCUOLA SECONDARIA I GRADO;168
MIEE81701V;201617;NORD OVEST;20127,0;F205;MIIC81700R;IC TEODORO CIRESOLA/MILANO;T. CIRESOLA (EX VENINI);NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC81700R@istruzione.it;Non Disponibile;VIA VENINI 78/80;MILANO;LOMBARDIA;SI;www.icsciresola.gov.it;True;9,2171232;45,4943245;SCUOLA PRIMARIA;341
MIEE8AN03N;201617;NORD OVEST;20138,0;F205;MIIC8AN00D;IC M.TERESA DI CALCUTTA/MILANO;"""GUIDO UCELLI DI NEMI";NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8AN00D@istruzione.it;Non Disponibile;VIA UCELLI DI NEMI 54;MILANO;LOMBARDIA;SI;www.mtcalcutta.it;True;9,2638403;45,4377724;SCUOLA PRIMARIA;214
MIMM8F0014;201617;NORD OVEST;20148,0;F205;MIIC8F0003;I.C. VIA GATTAMELATA 35/MILANO;COLORNI;NORMALE;MILANO;SCUOLA PRIMO GRADO;NO;Non Disponibile;MIIC8F0003@istruzione.it;Non Disponibile;VIA P.UCCELLO 1/A;MILANO;LOMBARDIA;SI;www.icsgattamelata.gov.it;True;9,1470951;45,480841999999996;SCUOLA SECONDARIA I GRADO;464
MIMM8DR019;201617;NORD OVEST;20138,0;F205;MIIC8DR008;IC PASQUALE SOTTOCORNO/MILANO;VIA MONTE POPERA;NORMALE;MILANO;SCUOLA PRIMO GRADO;NO;Non Disponibile;MIIC8DR008@istruzione.it;Non Disponibile;VIA MONTE POPERA 12;MILANO;LOMBARDIA;SI;www.icsottocorno.gov.it;True;9,2463129;45,43126289999999;SCUOLA SECONDARIA I GRADO;262
MIEE8DR01A;201617;NORD OVEST;20139,0;F205;MIIC8DR008;IC PASQUALE SOTTOCORNO/MILANO;P.SOTTOCORNO;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8DR008@istruzione.it;Non Disponibile;VIA MONTE PIANA 11;MILANO;LOMBARDIA;SI;www.icsottocorno.gov.it;True;9,2470594;45,430705700000004;SCUOLA PRIMARIA;442
MIMM8CX01X;201617;NORD OVEST;20141,0;F205;MIIC8CX00V;IC FABIO FILZI/MILANO;TOSCANINI;NORMALE;MILANO;SCUOLA PRIMO GRADO;NO;Non Disponibile;MIIC8CX00V@istruzione.it;Non Disponibile;VIA DEI GUARNERI 21;MILANO;LOMBARDIA;SI;www.icsfilzi.it;True;9,2049778;45,4260709;SCUOLA SECONDARIA I GRADO;287
MIEE8DF01V;201617;NORD OVEST;20162,0;F205;MIIC8DF00R;IC SANDRO PERTINI/MILANO;SANDRO PERTINI;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8DF00R@istruzione.it;Non Disponibile;VIA THOMAS MANN 8;MILANO;LOMBARDIA;SI;http//www.icpertinimilano.gov.it/;True;9,2093882;45,5244651;SCUOLA PRIMARIA;194
MIMM81701T;201617;NORD OVEST;20127,0;F205;MIIC81700R;IC TEODORO CIRESOLA/MILANO;T. CIRESOLA;NORMALE;MILANO;SCUOLA PRIMO GRADO;NO;Non Disponibile;MIIC81700R@istruzione.it;Non Disponibile;VIALE BRIANZA 18;MILANO;LOMBARDIA;SI;www.icsciresola.gov.it;True;9,2129338;45,487936499999996;SCUOLA SECONDARIA I GRADO;404
MIEE8CT021;201617;NORD OVEST;20162,0;F205;MIIC8CT00T;IC VITTORIO LOCCHI/MILANO;DUCA DEGLI ABRUZZI;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8CT00T@istruzione.it;Non Disponibile;VIA CESARI 38;MILANO;LOMBARDIA;SI;www.istitutocomprensivolocchi.it;True;9,18665;45,51955;SCUOLA PRIMARIA;474
MIEE8DQ01E;201617;NORD OVEST;20125,0;F205;MIIC8DQ00C;I.C. LOCATELLI-QUASIMODO;G.RODARI;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8DQ00C@istruzione.it;Non Disponibile;VIA BOTTELLI 3;MILANO;LOMBARDIA;SI;www.icslocatelli-quasimodo.gov.it;True;9,210086800000001;45,503262899999996;SCUOLA PRIMARIA;224
MIMM8DF01T;201617;NORD OVEST;20162,0;F205;MIIC8DF00R;IC SANDRO PERTINI/MILANO;VIA ASTURIE-VIA MANN;NORMALE;MILANO;SCUOLA PRIMO GRADO;NO;Non Disponibile;MIIC8DF00R@istruzione.it;Non Disponibile;VIA THOMAS MANN 8;MILANO;LOMBARDIA;SI;http//www.icpertinimilano.gov.it/;True;9,2093882;45,5244651;SCUOLA SECONDARIA I GRADO;470
MIEE824012;201617;NORD OVEST;20154,0;F205;MIIC82400X;IC G.GIUSTI E C.D'ASSISI/MILANO;G.GIUSTI E C.D'ASSISI - MILANO;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC82400X@istruzione.it;Non Disponibile;VIA GIUSTI 15;MILANO;LOMBARDIA;SI;www.icgiusti.it;True;9,1768972;45,480106;SCUOLA PRIMARIA;490
MIEE8C1037;201617;NORD OVEST;20151,0;F205;MIIC8C1003;IC G. BORSI/MILANO;VIA A.VISCONTI;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8C1003@istruzione.it;Non Disponibile;VIA A.VISCONTI 16;MILANO;LOMBARDIA;SI;www.istitutocomprensivoborsi.gov.it;True;9,102706900000001;45,5030344;SCUOLA PRIMARIA;170
MIMM8DQ01D;201617;NORD OVEST;20125,0;F205;MIIC8DQ00C;I.C. LOCATELLI-QUASIMODO;QUASIMODO/TOMMASEO;NORMALE;MILANO;SCUOLA PRIMO GRADO;NO;Non Disponibile;MIIC8DQ00C@istruzione.it;Non Disponibile;VIA DELLA GIUSTIZIA 6;MILANO;LOMBARDIA;SI;www.icslocatelli-quasimodo.gov.it;True;9,207425500000001;45,4990501;SCUOLA SECONDARIA I GRADO;517
MIEE8DF031;201617;NORD OVEST;20162,0;F205;MIIC8DF00R;IC SANDRO PERTINI/MILANO;G.PIRELLI;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8DF00R@istruzione.it;Non Disponibile;VIA GOFFREDO DA BUSSERO 9;MILANO;LOMBARDIA;SI;http//www.icpertinimilano.gov.it/;True;9,2056299;45,518980299999996;SCUOLA PRIMARIA;360
MIEE8C1026;201617;NORD OVEST;20151,0;F205;MIIC8C1003;IC G. BORSI/MILANO;VIA CILEA - MILANO;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8C1003@istruzione.it;Non Disponibile;VIA CILEA 12;MILANO;LOMBARDIA;SI;www.istitutocomprensivoborsi.gov.it;True;9,10525;45,49719;SCUOLA PRIMARIA;124
MIMM81901D;201617;NORD OVEST;20126,0;F205;MIIC81900C;IC I.CALVINO;I. CALVINO;NORMALE;MILANO;SCUOLA PRIMO GRADO;NO;Non Disponibile;MIIC81900C@istruzione.it;Non Disponibile;VIA FRIGIA 4;MILANO;LOMBARDIA;SI;www.icsfrigia.it;True;9,22176;45,51477;SCUOLA SECONDARIA I GRADO;407
MIEE8C7047;201617;NORD OVEST;20153,0;F205;MIIC8C7002;I.C. LUCIANO MANARA;PRIMARIA EDUCAZIONE SPORT E MUSICA;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8C7002@istruzione.it;Non Disponibile;VIA SAN GIUSTO 65;MILANO;LOMBARDIA;SI;WWW.ISTITUTOLUCIANOMANARA.GOV.IT;True;9,1176666;45,4713419;SCUOLA PRIMARIA;222
MIMM8C1014;201617;NORD OVEST;20151,0;F205;MIIC8C1003;IC G. BORSI/MILANO;VIA OJETTI 13;NORMALE;MILANO;SCUOLA PRIMO GRADO;NO;Non Disponibile;MIIC8C1003@istruzione.it;Non Disponibile;VIA OJETTI 13;MILANO;LOMBARDIA;SI;www.istitutocomprensivoborsi.gov.it;True;9,112158;45,4940736;SCUOLA SECONDARIA I GRADO;398
MIEE8C1048;201617;NORD OVEST;20153,0;F205;MIIC8C1003;IC G. BORSI/MILANO;I.NIEVO;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8C1003@istruzione.it;Non Disponibile;VIA SILLA 150;MILANO;LOMBARDIA;SI;www.istitutocomprensivoborsi.gov.it;True;9,0772353;45,4940114;SCUOLA PRIMARIA;91
MIEE8FP021;201617;NORD OVEST;20158,0;F205;MIIC8FP00T;I.C. VIA MAFFUCCI/MILANO;VIA BODIO;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8FP00T@istruzione.it;Non Disponibile;VIA BODIO 22;MILANO;LOMBARDIA;SI;www.icmaffucci.gov.it;True;9,1686619;45,49761470000001;SCUOLA PRIMARIA;476
