CODSCUOLA;ANNOSCOLASTICO;AREAGEOGRAFICA;CAPSCUOLA;CODICECOMUNESCUOLA;CODICEISTITUTORIFERIMENTO;DENOMINAZIONEISTITUTORIFERIMENTO;DENOMINAZIONESCUOLA;DESCRIZIONECARATTERISTICASCUOLA;DESCRIZIONECOMUNE;DESCRIZIONETIPOLOGIAGRADOISTRUZIONESCUOLA;INDICAZIONESEDEDIRETTIVO;INDICAZIONESEDEOMNICOMPRENSIVO;INDIRIZZOEMAILSCUOLA;INDIRIZZOPECSCUOLA;INDIRIZZOSCUOLA;PROVINCIA;REGIONE;SEDESCOLASTICA;SITOWEBSCUOLA;bStatale;Long;Lat;ORDINESCUOLA;ALUNNI
TOEE02703L;201617;NORD OVEST;10156,0;L219;TOEE02700D;"D.D. TORINO - ""FRANK""";FRANK-GIACHINO;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE02700D@istruzione.it;Non Disponibile;VIA CAMPOBASSO 11;TORINO;PIEMONTE;SI;wwwannafrank.it;True;7,698720000000002;45,10837000000001;SCUOLA PRIMARIA;206
TOEE87501V;201617;NORD OVEST;10153,0;L219;TOIC87500R;I.C. TORINO - MARCONI-ANTONELLI;I.C. MARCONI ANTONELLI;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOIC87500R@istruzione.it;Non Disponibile;VIA VEZZOLANO 20;TORINO;PIEMONTE;SI;htt//icmarconiantonelli.it;True;7,7214474000000015;45,07229479999999;SCUOLA PRIMARIA;476
TOEE816013;201617;NORD OVEST;10142,0;L219;TOIC816001;"I.C. TORINO - ""KING-MILA""";PRIMARIA KING -DON MURIALDO;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOIC816001@istruzione.it;Non Disponibile;VIA DON MURIALDO 9/A;TORINO;PIEMONTE;SI;icking-to.it;True;7,610288600000001;45,0732974;SCUOLA PRIMARIA;144
TOMM28400A;201617;NORD OVEST;10121,0;L219;TOMM28400A;TORINO - VIA REVEL;TORINO - VIA REVEL;NORMALE;TORINO;SCUOLA PRIMO GRADO;SI;Non Disponibile;TOMM28400A@istruzione.it;tomm28400a@pec.istruzione.it;VIA REVEL 8;TORINO;PIEMONTE;SI;www.scuolarevel-meucci.it/;True;7,670025399999999;45,0690856;SCUOLA SECONDARIA I GRADO;881
TOEE02702G;201617;NORD OVEST;10155,0;L219;TOEE02700D;"D.D. TORINO - ""FRANK""";FRANK-XXV APRILE;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE02700D@istruzione.it;Non Disponibile;VIA CAVAGNOLO 35;TORINO;PIEMONTE;SI;wwwannafrank.it;True;7,7072341;45,116049600000004;SCUOLA PRIMARIA;123
TOMM286002;201617;NORD OVEST;10146,0;L219;TOMM286002;TORINO - DANTE ALIGHIERI;TORINO - DANTE ALIGHIERI;NORMALE;TORINO;SCUOLA PRIMO GRADO;SI;Non Disponibile;TOMM286002@istruzione.it;tomm286002@pec.istruzione.it;VIA PACCHIOTTI 80;TORINO;PIEMONTE;SI;dantealighieritorino.it;True;7,627599999999998;45,0783885;SCUOLA SECONDARIA I GRADO;1015
TOEE87602Q;201617;NORD OVEST;10153,0;L219;TOIC87600L;I.C. TORINO - VIA RICASOLI;I.C. VIA RICASOLI;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOIC87600L@istruzione.it;Non Disponibile;VIA RICASOLI 30;TORINO;PIEMONTE;SI;htt//www.ic-viaricasoli-torino.org;True;7,705285699999999;45,0719777;SCUOLA PRIMARIA;220
TOEE03401N;201617;NORD OVEST;10146,0;L219;TOEE03400L;CIRCOLO DIDATTICO J.KENNEDY;J.KENNEDY;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE03400L@istruzione.it;Non Disponibile;VIA PACCHIOTTI 102;TORINO;PIEMONTE;SI;www.scuola-kennedy.gov.it;True;7,624399899999998;45,07840239999999;SCUOLA PRIMARIA;545
TOEE87601P;201617;NORD OVEST;10124,0;L219;TOIC87600L;I.C. TORINO - VIA RICASOLI;I.C. VIA RICASOLI - FONTANA;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOIC87600L@istruzione.it;Non Disponibile;VIA BUNIVA 19;TORINO;PIEMONTE;SI;htt//ic-viaricasoli.org;True;7,698999099999999;45,0703719;SCUOLA PRIMARIA;289
TOMM87601N;201617;NORD OVEST;10153,0;L219;TOIC87600L;I.C. TORINO - VIA RICASOLI;I.C. VIA RICASOLI - TORINO;NORMALE;TORINO;SCUOLA PRIMO GRADO;NO;Non Disponibile;TOIC87600L@istruzione.it;Non Disponibile;VIA RICASOLI 15;TORINO;PIEMONTE;SI;htt//www.ic-viaricasoli-torino.org;True;7,7062365999999995;45,070428299999996;SCUOLA SECONDARIA I GRADO;276
TOEE04101R;201617;NORD OVEST;10136,0;L219;TOEE04100Q;"D.D. TORINO - ""MAZZINI""";MAZZINI;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE04100Q@istruzione.it;Non Disponibile;C.SO ORBASSANO155;TORINO;PIEMONTE;SI;http//www.ddmazzinitorino.gov.it/;True;7,6474205;45,0472342;SCUOLA PRIMARIA;356
TOMM28900D;201617;NORD OVEST;10137,0;L219;TOMM28900D;TORINO-C. ALVARO-A. MODIGLIANI;TORINO-C. ALVARO-A. MODIGLIANI;NORMALE;TORINO;SCUOLA PRIMO GRADO;SI;Non Disponibile;TOMM28900D@istruzione.it;tomm28900d@pec.istruzione.it;VIA BALLA 27;TORINO;PIEMONTE;SI;http//www.alvaro-modigliani.it;True;7,625404700000001;45,0477742;SCUOLA SECONDARIA I GRADO;717
TOMM81701T;201617;NORD OVEST;10144,0;L219;TOIC81700R;"I.C. TORINO - ""PACINOTTI""";I.C. PACINOTTI - TORINO;NORMALE;TORINO;SCUOLA PRIMO GRADO;NO;Non Disponibile;TOIC81700R@istruzione.it;Non Disponibile;VIA LE CHIUSE 80;TORINO;PIEMONTE;SI;www.icpacinotti.it;True;7,659809600000001;45,0810311;SCUOLA SECONDARIA I GRADO;228
TOMM82001N;201617;NORD OVEST;10135,0;L219;TOIC82000L;"I.C. TORINO - ""SALVEMINI""";I.C. SALVEMINI - COLOMBO - TO;NORMALE;TORINO;SCUOLA PRIMO GRADO;NO;Non Disponibile;TOIC82000L@istruzione.it;Non Disponibile;PIAZZETTA L. JONA 5;TORINO;PIEMONTE;SI;http//www.ic-salvemini-torino.it;True;7,6145359;45,0197904;SCUOLA SECONDARIA I GRADO;404
TOEE88401N;201617;NORD OVEST;10139,0;L219;TOIC88400G;I.C. TORINO - CORSO RACCONIGI;I.C. RACCONIGI - CASATI;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOIC88400G@istruzione.it;Non Disponibile;CORSO RACCONIGI 31;TORINO;PIEMONTE;SI;http//www.icracconigi.gov.it/;True;7,647334;45,07158760000001;SCUOLA PRIMARIA;273
TOEE01401C;201617;NORD OVEST;10135,0;L219;TOEE01400B;"D.D. TORINO - ""COLLODI""";COLLODI;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE01400B@istruzione.it;Non Disponibile;CORSO B. CROCE 26;TORINO;PIEMONTE;SI;www.scuolaelementarecolloditorino.it;True;7,644738799999999;45,020516;SCUOLA PRIMARIA;603
TOEE04102T;201617;NORD OVEST;10137,0;L219;TOEE04100Q;"D.D. TORINO - ""MAZZINI""";MAZZINI-CHIOVINI;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE04100Q@istruzione.it;Non Disponibile;VIA BALTIMORA 76;TORINO;PIEMONTE;SI;http//www.ddmazzinitorino.gov.it/;True;7,640930300000001;45,04526329999999;SCUOLA PRIMARIA;234
TOEE88402P;201617;NORD OVEST;10139,0;L219;TOIC88400G;I.C. TORINO - CORSO RACCONIGI;I.C. RACCONIGI - BATTISTI;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOIC88400G@istruzione.it;Non Disponibile;VIA LUSERNA 14;TORINO;PIEMONTE;SI;http//www.icracconigi.gov.it/;True;7,6477659;45,0674125;SCUOLA PRIMARIA;236
TOEE8A202R;201617;NORD OVEST;10127,0;L219;TOIC8A200N;I.C. TORINO - PEYRON;I.C. TO PEYRON -V. VENTIMIGLIA;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOIC8A200N@istruzione.it;Non Disponibile;VIA VENTIMIGLIA 128;TORINO;PIEMONTE;SI;www.icpeyron.gov;True;7,668649999999999;45,02544;SCUOLA PRIMARIA;372
TOEE82001P;201617;NORD OVEST;10135,0;L219;TOIC82000L;"I.C. TORINO - ""SALVEMINI""";I.C. SALVEMINI;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOIC82000L@istruzione.it;Non Disponibile;VIA NEGARVILLE 30/6;TORINO;PIEMONTE;SI;http//www.ic-salvemini-torino.it;True;7,611720500000001;45,0209608;SCUOLA PRIMARIA;153
TOMM058004;201617;NORD OVEST;10141,0;L219;TOMM058004;TORINO - PEROTTI;TORINO - PEROTTI;NORMALE;TORINO;SCUOLA PRIMO GRADO;SI;Non Disponibile;TOMM058004@istruzione.it;tomm058004@pec.istruzione.it;VIA TOFANE 22;TORINO;PIEMONTE;SI;www.mediaperotti.it;True;7,634479600000001;45,0659141;SCUOLA SECONDARIA I GRADO;682
TOMM88401L;201617;NORD OVEST;10139,0;L219;TOIC88400G;I.C. TORINO - CORSO RACCONIGI;IC C.RACCONIGI-V.LUSERNA R. -TO;NORMALE;TORINO;SCUOLA PRIMO GRADO;NO;Non Disponibile;TOIC88400G@istruzione.it;Non Disponibile;VIA LUSERNA DI RORA' 14;TORINO;PIEMONTE;SI;htt//www.icracconigi.gov.it;True;7,6477659;45,0674125;SCUOLA SECONDARIA I GRADO;46
TOMM00900V;201617;NORD OVEST;10137,0;L219;TOMM00900V;TORINO - CADUTI DI CEFALONIA;TORINO - CADUTI DI CEFALONIA;NORMALE;TORINO;SCUOLA PRIMO GRADO;SI;Non Disponibile;TOMM00900V@istruzione.it;tomm00900v@pec.istruzione.it;VIA BALTIMORA 110;TORINO;PIEMONTE;SI;www.cadutidicefalonia.gov.it;True;7,6387100000000006;45,04593;SCUOLA SECONDARIA I GRADO;851
TOEE82003R;201617;NORD OVEST;10135,0;L219;TOIC82000L;"I.C. TORINO - ""SALVEMINI""";I.C. SALVEMINI-PRIM. C. MIR;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOIC82000L@istruzione.it;Non Disponibile;STRADA CASTELLO MIRAFIORI 45;TORINO;PIEMONTE;SI;http//www.ic-salvemini-torino.it;True;7,629460000000001;45,01198;SCUOLA PRIMARIA;250
TOEE004041;201617;NORD OVEST;10147,0;L219;TOEE00400R;"D.D. TORINO - ""ALLIEVO""";ALLIEVO-FRANCHETTI;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE00400R@istruzione.it;Non Disponibile;VIA RANDACCIO 60;TORINO;PIEMONTE;SI;www.circolodidatticoallievotorino.gov.it;True;7,683380499999998;45,1003506;SCUOLA PRIMARIA;290
TOEE82002Q;201617;NORD OVEST;10135,0;L219;TOIC82000L;"I.C. TORINO - ""SALVEMINI""";I.C. SALVEMINI - ELSA MORANTE;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOIC82000L@istruzione.it;Non Disponibile;PIAZZETTA JONA 4;TORINO;PIEMONTE;SI;http//www.ic-salvemini-torino.it;True;7,61408;45,019740000000006;SCUOLA PRIMARIA;218
TOEE03402P;201617;NORD OVEST;10146,0;L219;TOEE03400L;CIRCOLO DIDATTICO J.KENNEDY;J.DEWEY;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE03400L@istruzione.it;Non Disponibile;VIA PASSONI 9;TORINO;PIEMONTE;SI;www.scuola-kennedy.gov.it;True;7,6182428;45,083063;SCUOLA PRIMARIA;242
TOEE8A201Q;201617;NORD OVEST;10127,0;L219;TOIC8A200N;I.C. TORINO - PEYRON;I.C. TO PEYRON - RE UMBERTO;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOIC8A200N@istruzione.it;Non Disponibile;VIA NIZZA 395;TORINO;PIEMONTE;SI;www.icpeyron.gov.it;True;7,6622122999999975;45,018204100000005;SCUOLA PRIMARIA;172
TOMM808013;201617;NORD OVEST;10156,0;L219;TOIC808002;"I.C. TORINO - ""L. DA VINCI""";I.C. L. DA VINCI - TORINO;NORMALE;TORINO;SCUOLA PRIMO GRADO;NO;Non Disponibile;TOIC808002@istruzione.it;Non Disponibile;VIA DEGLI ABETI 13;TORINO;PIEMONTE;SI;www.leonardodavincitorino.net;True;7,70958;45,130759999999995;SCUOLA SECONDARIA I GRADO;578
TOMM00400Q;201617;NORD OVEST;10137,0;L219;TOMM00400Q;TORINO - ANTONELLI;TORINO - ANTONELLI;NORMALE;TORINO;SCUOLA PRIMO GRADO;SI;Non Disponibile;TOMM00400Q@istruzione.it;tomm00400q@pec.istruzione.it;VIA L. LANFRANCO 2 (EX V. FILADELFIA);TORINO;PIEMONTE;SI;www.mediantonelli.gov.it;True;7,644998500000002;45,0416342;SCUOLA SECONDARIA I GRADO;664
TOEE06403G;201617;NORD OVEST;10142,0;L219;TOEE06400C;"D.D. TORINO - ""TOSCANINI""";TOSCANINI-DAL PIAZ;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE06400C@istruzione.it;Non Disponibile;VIA D' ALBERTIS 22;TORINO;PIEMONTE;SI;WWW.DIREZIONEDIDATTICATOSCANINI.IT;True;7,630385499999999;45,0604604;SCUOLA PRIMARIA;341
TOEE06401D;201617;NORD OVEST;10141,0;L219;TOEE06400C;"D.D. TORINO - ""TOSCANINI""";TOSCANINI;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE06400C@istruzione.it;Non Disponibile;VIA TOFANE 28;TORINO;PIEMONTE;SI;WWW.DIREZIONEDIDATTICATOSCANINI.IT;True;7,633762000000001;45,0663197;SCUOLA PRIMARIA;477
TOEE866025;201617;NORD OVEST;10127,0;L219;TOIC866002;"I.C. TORINO - ""CAIROLI""";IC CAIROLI - CAIROLI;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOIC866002@istruzione.it;Non Disponibile;VIA TORRAZZA PIEMONTE 10;TORINO;PIEMONTE;SI;www.scuolacairoli.it;True;7,656239999999999;45,01665999999999;SCUOLA PRIMARIA;214
TOEE01404G;201617;NORD OVEST;10135,0;L219;TOEE01400B;"D.D. TORINO - ""COLLODI""";COLLODI - RODARI;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE01400B@istruzione.it;Non Disponibile;VIA PIACENZA 16;TORINO;PIEMONTE;SI;www.scuolaelementarecolloditorino.it;True;7,646909399999999;45,0202391;SCUOLA PRIMARIA;492
TOEE011011;201617;NORD OVEST;10137,0;L219;TOEE01100X;"D.D. TORINO - ""CASALEGNO""";CASALEGNO;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE01100X@istruzione.it;Non Disponibile;VIA ACCIARINI 20;TORINO;PIEMONTE;SI;http//www.ddcasalegno.gov.it;True;7,641442899999999;45,0408812;SCUOLA PRIMARIA;459
TOMM256006;201617;NORD OVEST;10149,0;L219;TOMM256006;TORINO - PIER GIORGIO FRASSATI;TORINO - PIER GIORGIO FRASSATI;NORMALE;TORINO;SCUOLA PRIMO GRADO;SI;Non Disponibile;TOMM256006@istruzione.it;tomm256006@pec.istruzione.it;VIA TIRABOSCHI 33;TORINO;PIEMONTE;SI;www.scuolafrassatitorino.gov.it;True;7,659627299999999;45,0976033;SCUOLA SECONDARIA I GRADO;648
TOEE866014;201617;NORD OVEST;10127,0;L219;TOIC866002;"I.C. TORINO - ""CAIROLI""";IC CAIROLI V. RISMONDO;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOIC866002@istruzione.it;Non Disponibile;VIA RISMONDO 68;TORINO;PIEMONTE;SI;www.scuolacairoli.it;True;7,6506599999999985;45,01325;SCUOLA PRIMARIA;137
TOEE808025;201617;NORD OVEST;10156,0;L219;TOIC808002;"I.C. TORINO - ""L. DA VINCI""";I.C. L.DA VINCI - AMBROSINI;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOIC808002@istruzione.it;Non Disponibile;VIA DEI PIOPPI 45;TORINO;PIEMONTE;SI;http//icleonardodavincitorino.it/index.html;True;7,712289999999999;45,12635;SCUOLA PRIMARIA;182
TOMM25400E;201617;NORD OVEST;10129,0;L219;TOMM25400E;TORINO - FOSCOLO;TORINO - FOSCOLO;NORMALE;TORINO;SCUOLA PRIMO GRADO;SI;Non Disponibile;TOMM25400E@istruzione.it;tomm25400e@pec.istruzione.it;VIA PIAZZI 57;TORINO;PIEMONTE;SI;http//www.scuolafoscolo.gov.it;True;7,658464500000001;45,0518284;SCUOLA SECONDARIA I GRADO;762
TOEE808014;201617;NORD OVEST;10156,0;L219;TOIC808002;"I.C. TORINO - ""L. DA VINCI""";I.C. L.DA VINCI - NERUDA;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOIC808002@istruzione.it;Non Disponibile;VIA ABETI 13;TORINO;PIEMONTE;SI;http//icleonardodavincitorino.it/index.html;True;7,70958;45,130759999999995;SCUOLA PRIMARIA;106
TOMM866013;201617;NORD OVEST;10127,0;L219;TOIC866002;"I.C. TORINO - ""CAIROLI""";I.C. CAIROLI-VIA TORRAZZA P.TE;NORMALE;TORINO;SCUOLA PRIMO GRADO;NO;Non Disponibile;TOIC866002@istruzione.it;Non Disponibile;VIA TORRAZZA P.TE N. 10;TORINO;PIEMONTE;SI;www.scuolacairoli.it;True;7,656239999999999;45,01665999999999;SCUOLA SECONDARIA I GRADO;162
TOEE024024;201617;NORD OVEST;10146,0;L219;TOEE024002;"D.D. TORINO - ""DUCA D'AOSTA""";DUCA D'AOSTA-ARMSTRONG;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE024002@istruzione.it;Non Disponibile;CORSO MONTE GRAPPA 81;TORINO;PIEMONTE;SI;www.ddducadaosta.it;True;7,6386715;45,0830834;SCUOLA PRIMARIA;267
TOEE01805X;201617;NORD OVEST;10133,0;L219;TOEE01800P;"D.D. TORINO - ""D'AZEGLIO""";D'AZEGLIO-DON BOSCO;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE01800P@istruzione.it;Non Disponibile;VIA MANARA 10;TORINO;PIEMONTE;SI;www.scuolarobertodazeglio.gov.it;True;7,693811800000001;45,0561319;SCUOLA PRIMARIA;124
TOEE024013;201617;NORD OVEST;10146,0;L219;TOEE024002;"D.D. TORINO - ""DUCA D'AOSTA""";DUCA D'AOSTA;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE024002@istruzione.it;Non Disponibile;VIA CAPELLI 51;TORINO;PIEMONTE;SI;www.ddducadaosta.it;True;7,633754700000001;45,079577;SCUOLA PRIMARIA;387
TOEE815017;201617;NORD OVEST;10123,0;L219;TOIC815005;"I.C. TORINO - ""TOMMASEO""";I.C. TOMMASEO;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOIC815005@istruzione.it;Non Disponibile;VIA DEI MILLE 15;TORINO;PIEMONTE;SI;www.tommaseo.it;True;7,688244199999999;45,06243629999999;SCUOLA PRIMARIA;504
TOEE01801Q;201617;NORD OVEST;10131,0;L219;TOEE01800P;"D.D. TORINO - ""D'AZEGLIO""";D'AZEGLIO;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE01800P@istruzione.it;Non Disponibile;VIA SANTORRE DI SANTAROSA11;TORINO;PIEMONTE;SI;www.scuolarobertodazeglio.gov.it;True;7,7015723;45,06248009999999;SCUOLA PRIMARIA;336
TOMM80501G;201617;NORD OVEST;10156,0;L219;TOIC80500E;"I.C. TORINO - ""CENA""";I.C.CENA-MARTIRI MARTINETTO-TO;NORMALE;TORINO;SCUOLA PRIMO GRADO;NO;Non Disponibile;TOIC80500E@istruzione.it;Non Disponibile;STRADA S. MAURO 24;TORINO;PIEMONTE;SI;share.dschola.it/cenatorino/default.aspx;True;7,7259750999999985;45,09965589999999;SCUOLA SECONDARIA I GRADO;180
TOEE018061;201617;NORD OVEST;10131,0;L219;TOEE01800P;"D.D. TORINO - ""D'AZEGLIO""";D'AZEGLIO- SAN GIACOMO;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE01800P@istruzione.it;Non Disponibile;STRADA SAN VINCENZO 44;TORINO;PIEMONTE;SI;www.scuolarobertodazeglio.gov.it;True;7,715786099999999;45,0470677;SCUOLA PRIMARIA;79
TOEE024035;201617;NORD OVEST;10146,0;L219;TOEE024002;"D.D. TORINO - ""DUCA D'AOSTA""";DUCA D'AOSTA - CALVINO;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE024002@istruzione.it;Non Disponibile;VIA ZUMAGLIA 41;TORINO;PIEMONTE;SI;www.ddducadaosta.it;True;7,643697099999999;45,08028729999999;SCUOLA PRIMARIA;201
TOEE816035;201617;NORD OVEST;10141,0;L219;TOIC816001;"I.C. TORINO - ""KING-MILA""";PRIMARIA R. AGAZZI-V.CHAMBERY;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOIC816001@istruzione.it;Non Disponibile;VIA CHAMBERY 33;TORINO;PIEMONTE;SI;icking-to.gov.it;True;7,620199299999999;45,069156;SCUOLA PRIMARIA;181
TOEE873028;201617;NORD OVEST;10149,0;L219;TOIC873005;I.C. TORINO - P. GEMELLI;I.C.PADRE GEMELLI-MARGH.SAVOIA;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOIC873005@istruzione.it;Non Disponibile;VIA THOUAR 2;TORINO;PIEMONTE;SI;www.padregemelli.it;True;7,655966499999999;45,091593599999996;SCUOLA PRIMARIA;328
TOMM873016;201617;NORD OVEST;10149,0;L219;TOIC873005;I.C. TORINO - P. GEMELLI;I.C. PADRE GEMELLI - POLA - TO;NORMALE;TORINO;SCUOLA PRIMO GRADO;NO;Non Disponibile;TOIC873005@istruzione.it;Non Disponibile;VIA FOGLIZZO 15;TORINO;PIEMONTE;SI;www.padregemelli.it;True;7,648635700000002;45,0964797;SCUOLA SECONDARIA I GRADO;248
TOEE816024;201617;NORD OVEST;10142,0;L219;TOIC816001;"I.C. TORINO - ""KING-MILA""";PRIMARIA KING -C.SO FRANCIA;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOIC816001@istruzione.it;Non Disponibile;C.SO FRANCIA 377;TORINO;PIEMONTE;SI;icking-to.it;True;7,6094761;45,0739145;SCUOLA PRIMARIA;203
TOEE02701E;201617;NORD OVEST;10155,0;L219;TOEE02700D;"D.D. TORINO - ""FRANK""";FRANK;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE02700D@istruzione.it;Non Disponibile;VIA VALLAURI 24;TORINO;PIEMONTE;SI;wwwannafrank.it;True;7,6980100999999985;45,1045934;SCUOLA PRIMARIA;237
TOMM87701D;201617;NORD OVEST;10152,0;L219;TOIC87700C;I.C. TORINO - REGIO PARCO;I.C. REGIO PARCO-MESSINA/PESARO;NORMALE;TORINO;SCUOLA PRIMO GRADO;NO;Non Disponibile;TOIC87700C@istruzione.it;Non Disponibile;VIA MESSINA 14;TORINO;PIEMONTE;SI;www.icregioparco.gov.it;True;7,6947427;45,07626519999999;SCUOLA SECONDARIA I GRADO;266
TOMM816012;201617;NORD OVEST;10142,0;L219;TOIC816001;"I.C. TORINO - ""KING-MILA""";I.C. KING -MILA - TORINO;NORMALE;TORINO;SCUOLA PRIMO GRADO;NO;Non Disponibile;TOIC816001@istruzione.it;Non Disponibile;VIA GERMONIO 12;TORINO;PIEMONTE;SI;icking-to.gov.it;True;7,6117351;45,066855;SCUOLA SECONDARIA I GRADO;276
TOEE80503P;201617;NORD OVEST;10156,0;L219;TOIC80500E;"I.C. TORINO - ""CENA""";I.C. CENA - PIETRO MICCA;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOIC80500E@istruzione.it;Non Disponibile;STRADA BERTOLLA 50;TORINO;PIEMONTE;SI;share.dschola.it/cenatorino/default.aspx;True;7,743989999999999;45,10002;SCUOLA PRIMARIA;121
TOEE061034;201617;NORD OVEST;10136,0;L219;TOEE061001;"D.D. TORINO - ""SINIGAGLIA""";SINIGAGLIA-MONTALE;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE061001@istruzione.it;Non Disponibile;VIA A. NEGRI 21;TORINO;PIEMONTE;SI;http//share.dschola.it/sinigaglia;True;7,6410007;45,0519768;SCUOLA PRIMARIA;108
TOMM25900N;201617;NORD OVEST;10133,0;L219;TOMM25900N;TORINO - NIEVO - MATTEOTTI;TORINO - NIEVO - MATTEOTTI;NORMALE;TORINO;SCUOLA PRIMO GRADO;SI;Non Disponibile;TOMM25900N@istruzione.it;tomm25900n@pec.istruzione.it;VIA MENTANA 14;TORINO;PIEMONTE;SI;http//www.nievomatteotti.gov.it;True;7,6934845;45,05531930000001;SCUOLA SECONDARIA I GRADO;1113
TOEE87702G;201617;NORD OVEST;10152,0;L219;TOIC87700C;I.C. TORINO - REGIO PARCO;I.C. REGIO PARCO-V.FIOCHETTO;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOIC87700C@istruzione.it;Non Disponibile;VIA FIOCHETTO 29;TORINO;PIEMONTE;SI;www.icregioparco.gov.it;True;7,688963699999999;45,075957;SCUOLA PRIMARIA;90
TOEE061012;201617;NORD OVEST;10137,0;L219;TOEE061001;"D.D. TORINO - ""SINIGAGLIA""";SINIGAGLIA;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE061001@istruzione.it;Non Disponibile;CORSO SEBASTOPOLI 258;TORINO;PIEMONTE;SI;http//share.dschola.it/sinigaglia;True;7,637331799999999;45,0481181;SCUOLA PRIMARIA;452
TOMM257002;201617;NORD OVEST;10154,0;L219;TOMM257002;TORINO- NORBERTO BOBBIO;TORINO- NORBERTO BOBBIO;NORMALE;TORINO;SCUOLA PRIMO GRADO;SI;Non Disponibile;TOMM257002@istruzione.it;tomm257002@pec.istruzione.it;VIA SANTHIA' 76;TORINO;PIEMONTE;SI;http//share.dschola.it/viasanthia/;True;7,69918;45,09453;SCUOLA SECONDARIA I GRADO;772
TOEE045025;201617;NORD OVEST;10154,0;L219;TOEE045003;"D.D. TORINO - ""NOVARO""";NOVARO;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE045003@istruzione.it;Non Disponibile;VIA CORELLI 4;TORINO;PIEMONTE;SI;www.ddnovaro.gov.it;True;7,708641600000001;45,093787;SCUOLA PRIMARIA;258
TOEE8A0014;201617;NORD OVEST;10143,0;L219;TOIC8A0002;I.C. TORINO - NIGRA;I.C. - NIGRA TORINO - GAMBARO;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOIC8A0002@istruzione.it;Non Disponibile;VIA TALUCCHI 19;TORINO;PIEMONTE;SI;www.nigra-to.it;True;7,660380999999999;45,077755100000005;SCUOLA PRIMARIA;513
