CODICEIDENTIFICATIVOFARMACIA;CODFARMACIAASSEGNATODAASL;INDIRIZZO;DESCRIZIONEFARMACIA;PARTITAIVA;CAP;CODICECOMUNEISTAT;DESCRIZIONECOMUNE;FRAZIONE;CODICEPROVINCIAISTAT;SIGLAPROVINCIA;DESCRIZIONEPROVINCIA;CODICEREGIONE;DESCRIZIONEREGIONE;DATAINIZIOVALIDITA;DATAFINEVALIDITA;DESCRIZIONETIPOLOGIA;CODICETIPOLOGIA;orig_lat;orig_long;LOCALIZE;indirizzo_query;arcGIS_response;Long;Lat
9266;0;Piazza Filattiera, 6;MAMMARELLA ASSUNTA;12568881002;139;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.9581567741;12.5178872492;1;Piazza Filattiera, 6, 139, ROMA;Piazza Filattiera 6, 00139, Roma;12.517360812222407;41.95756900528012
9267;0;Via Val Maira, 11/13/15;SANTA RITA DELLA DR.SSA MIGLIORINO RITA & C. SAS;6613421004;141;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9441233163;12.5197280267;1;Via Val Maira, 11/13/15, 141, ROMA;Via Val Maira 11, 00141, Roma;12.519426730221037;41.943906010271796
9268;0;Via Salaria, 288/a;SALARIA DR.SSA ANTONELLA CASTIELLO;6635581009;199;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.98817035;12.51171705;1;Via Salaria, 288/a, 199, ROMA;Via Salaria 288, 00199, Roma;12.502311115315178;41.92299103715451
9269;0;Via Isole Curzolane, 31;PRATI FISCALI SAS DI LUIGI TANZI & C.;9527621008;139;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/02/2008;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Isole Curzolane, 31, 139, ROMA;Via delle Isole Curzolane 31, 00139, Roma;12.534763578683144;41.947931933666126
9270;0;Via Principe Eugenio, 53 - 55;RUSSINO FRANCESCO;6677401009;185;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/06/2015;-;Ordinaria;1;41.8937903342;12.5082036918;1;Via Principe Eugenio, 53 - 55, 185, ROMA;Via Principe Eugenio 53, 00185, Roma;12.507810983207353;41.893726243407
9271;0;Via Nemorense, 182;S. EMERENZIANA DR. CAMISASCA DARIO;6689651005;199;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.7200103172;12.7196263776;1;Via Nemorense, 182, 199, ROMA;Via Nemorense 182, 00199, Roma;12.515194534970279;41.92913263113858
9272;0;Viale Tirreno, 243;ALVINO DEI DR.I ANTONELLA ED ENRICO ALVINO SNC;6255831007;141;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/10/2010;-;Ordinaria;1;41.9458377;12.5254011;1;Viale Tirreno, 243, 141, ROMA;Viale Tirreno 243, 00141, Roma;12.52719952455427;41.94472465445211
9273;0;Via Sant'Angela Merici, 69;MAZZANTINI ALESSANDRA;8289171004;162;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2008;-;Ordinaria;1;41.9228737;12.5257388;1;Via Sant'Angela Merici, 69, 162, ROMA;Via di Sant'Angela Merici 69, 00162, Roma;12.525553749379629;41.92284751901436
9274;0;Piazza della Repubblica, 67;REPUBBLICA DI CRISTINA ED ILEANA BARLETTA SNC;9028921006;185;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2007;-;Ordinaria;1;41.902285217;12.4956223567;1;Piazza della Repubblica, 67, 185, ROMA;Piazza della Repubblica 67, 00185, Roma;12.495891102993497;41.90272262458823
9275;0;Largo Andrea Berardi, 1 - Ang. Via Petrocelli;CERILLI SAS DI ANDREA CERILLI;7122031003;173;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/03/2013;-;Ordinaria;1;41.9236809188;12.5711488039;1;Largo Andrea Berardi, 1 - Ang. Via Petrocelli, 173, ROMA;Largo Andrea Berardi, 00173, Roma;12.611697750000001;41.84310600000002
9276;0;Via dello Statuto, 35 a;ALLO STATUTO DOTT. PUCCI PIERLUCIANO;7129071002;185;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.8949110816;12.5013098013;1;Via dello Statuto, 35 a, 185, ROMA;Via dello Statuto 35A, 00185, Roma;12.500950395089145;41.894982471002336
9277;0;Piazza dei Gerani, 2;SORBINI DELLA DR.SSA ANTONELLA VACCARO;13408171000;172;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.882039;12.56668195;1;Piazza dei Gerani, 2, 172, ROMA;Piazza dei Gerani 2, 00172, Roma;12.56757593580739;41.88559618750024
9278;0;Via Nomentana, 25;GARESIO TERESA;450100581;161;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9318102211;12.5278394988;1;Via Nomentana, 25, 161, ROMA;Via Nomentana 25, 00198, Roma;12.502419784753947;41.91019811824107
9279;0;Via G. Salvioli, 5;PADRE PIO ROMA S.A.S.;13868721005;175;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.8606066;12.5668265;1;Via G. Salvioli, 5, 175, ROMA;Via Giuseppe Salvioli 5, 00175, Roma;12.566452002221691;41.86070113572622
9280;0;Via Tommaso Salvini, 47;ROTONDO GAETANO;892660580;197;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.929202903;12.4927706701;1;Via Tommaso Salvini, 47, 197, ROMA;Via Tommaso Salvini 47, 00197, Roma;12.492169517485138;41.93037301748515
9281;0;Via Marco Papio, 41;Marchetti Andrea;11248461008;175;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.8658301001;12.5513995047;1;Via Marco Papio, 41, 175, ROMA;Via Marco Papio 41, 00175, Roma;12.551490100323232;41.866034238415345
9282;0;Via Ugento, 44;RUSSO ANGELA MARIA;1936500584;171;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.8906541481;12.5777204715;1;Via Ugento, 44, 171, ROMA;Via Ugento 44, 00171, Roma;12.577909188129404;41.89251182283125
9284;0;Via del Calice, 57;FORZA DI FRANCASCA ROMANA FORZA E ELENA FORZA SNC;168950582;178;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.8307380992;12.5648048101;1;Via del Calice, 57, 178, ROMA;Via del Calice 57, 00178, Roma;12.563229950862791;41.8332930246985
9285;0;Via Casal Bianco, 147 ang. Via Settecamini;7CAMINI DOTT. ALBERTO & VALERIO CAMERUCCI SAS;11907951005;131;58091;ROMA;SETTECAMINI;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.941225;12.6246074;1;Via Casal Bianco, 147 ang. Via Settecamini, 131, ROMA;Via di Casal Bianco 147, 00131, Roma;12.628733218420045;41.9417792334237
9286;0;Via E. Giglioli, 69;FARMACIE SANASI GIGLIOLI SNC;11429981001;169;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.8699597;12.5981915;1;Via E. Giglioli, 69, 169, ROMA;Via Enrico Giglioli 69, 00169, Roma;12.598222746869473;41.86991530252754
9287;0;Via Fiuminata, 6/a;CAZZOLA ROBERTO;492580584;156;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/10/2010;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Fiuminata, 6/a, 156, ROMA;Via Fiuminata 6A, 00156, Roma;12.585273102833378;41.94029124785041
9288;0;Via Morrovalle, 10/16;S. BASILIO;8825451001;156;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/06/2006;-;Ordinaria;1;41.9364381;12.5824812;1;Via Morrovalle, 10/16, 156, ROMA;Via Morrovalle 10, 00156, Roma;12.582368444630388;41.936460150152925
9289;0;Via Palmiro Togliatti, 1501/a;FATTORI GIUSEPPE;711930586;155;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9129342;12.5706809;1;Via Palmiro Togliatti, 1501/a, 155, ROMA;Viale Palmiro Togliatti 1501, 00155, Roma;12.571560000000005;41.91222295115125
9290;0;Via Tuscolana, 1044/1046;REALDON ANNA MARIA;447870585;174;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.8828375191;12.5145622819;1;Via Tuscolana, 1044/1046, 174, ROMA;Via Tuscolana 1044, 00174, Roma;12.557445506520882;41.859391693865774
9291;0;Piazza dei Mirti, 1;FRATELLI MARCHETTI SNC;4356811002;172;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.8810973084;12.566640485;1;Piazza dei Mirti, 1, 172, ROMA;Piazza dei Mirti 1, 00172, Roma;12.566289417681539;41.88140565277865
9292;0;Via Burgio, 1  (Ang. Via del Vermicino);ANGELO GRECO;924600588;133;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.748173042;12.9918130337;1;Via Burgio, 1  (Ang. Via del Vermicino), 133, ROMA;Via Burgio 1, 00133, Roma;12.669384085487817;41.86398939117884
9293;0;Via Diego Angeli, 176;FARGION VENTURA;761310580;159;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9075525714;12.5512474823;1;Via Diego Angeli, 176, 159, ROMA;Via Diego Angeli 176, 00159, Roma;12.551239090195669;41.9062857485429
9294;0;Viale Palmiro togliatti 944;RUSSO LORETA;1936510583;171;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9099731359;12.5721128257;1;Viale Palmiro togliatti 944, 171, ROMA;Viale Palmiro Togliatti 944, 00171, Roma;12.57465384179699;41.8920856552888
9295;0;Via dei Platani, 142;LOLLI GHETTI DOTT. MASSIMO;13704751000;172;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.88107515;12.56756525;1;Via dei Platani, 142, 172, ROMA;Via dei Platani 142, 00172, Roma;12.570107505828389;41.880994376074796
9296;0;Via Bresadola, 19/21;CROCE EMILIO;8368890581;171;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Bresadola, 19/21, 171, ROMA;Via Giacomo Bresadola 19, 00171, Roma;12.56160295115126;41.892119413266784
9297;0;Via Acquaroni, 72;SANTA MONICA SNC DI ELISABETTA E TIZIANA ANTINORI;9115901002;133;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/10/2015;-;Ordinaria;1;41.9015141;12.4607737;1;Via Acquaroni, 72, 133, ROMA;Via Acquaroni 72, 00133, Roma;12.64414591228583;41.865853945871145
9299;0;Via Tor De' Schiavi, 188;VERSACE GAETANO;1107920587;172;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.8752918938;12.5647093501;1;Via Tor De' Schiavi, 188, 172, ROMA;Via Tor de' Schiavi 188, 00172, Roma;12.562796472387298;41.885212725229394
9300;0;Via di Pietralata, 511;FARMACIA ZAFFIRI DEL DOTT. ZAFFIRI G.M. & C. SNC;14102581007;158;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.9194402;12.5516874;1;Via di Pietralata, 511, 158, ROMA;Via di Pietralata 511, 00158, Roma;12.555475428530233;41.91660330030584
9301;0;Via F. Delpino, 70;PACCHIAROTTI GIUSEPPE;1254840588;171;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via F. Delpino, 70, 171, ROMA;Via Federico Delpino 70, 00171, Roma;12.562653499307512;41.89097984984707
9302;0;Piazza dei Consoli, 15;M.&T. FARMACIA DEI CONSOLI DI TORRICIANI MARIA PALMA E C. SAS;10395761009;175;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/09/2009;-;Ordinaria;1;41.8616314;12.55862945;1;Piazza dei Consoli, 15, 175, ROMA;Piazza dei Consoli 15, 00175, Roma;12.55793846295224;41.8622313558197
9303;0;Viale Palmiro Togliatti, 225/231;BERNA ALFREDO & C. SNC;11979091003;175;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.9099731359;12.5721128257;1;Viale Palmiro Togliatti, 225/231, 175, ROMA;Viale Palmiro Togliatti 225, 00175, Roma;12.569058707600005;41.8619567463212
9304;0;Via Flavio Stilicone, 255;MASTRACCI IDA;7649221004;175;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.8573104991;12.564314345;1;Via Flavio Stilicone, 255, 175, ROMA;Via Flavio Stilicone 255, 00175, Roma;12.563231097004996;41.85798560866177
9305;0;Via Angelo Viscogliosi, 42;LUCCIARINI SERGIO;1382090585;155;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/10/2010;-;Ordinaria;1;41.8817504689;12.5911498232;1;Via Angelo Viscogliosi, 42, 155, ROMA;Via Angelo Viscogliosi 42, 00155, Roma;12.589892067170627;41.88223786372555
9306;0;Via dei Castani, 110;SANTORI ORNELLA DI MOSCATELLI ROSSELLA;8949171006;172;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/10/2007;-;Ordinaria;1;41.882039;12.56668195;1;Via dei Castani, 110, 172, ROMA;Via dei Castani 110, 00172, Roma;12.566795191095808;41.883323898695835
9307;0;Largo Beltramelli, 13 13/A;DEL LEONE SAS DI PONTECORVI ILARIA & C.;12524611006;157;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.9236809188;12.5711488039;1;Largo Beltramelli, 13 13/A, 157, ROMA;Largo Antonio Beltramelli 13, 00157, Roma;12.53780353052688;41.91034220260835
9308;0;Via Monti Tiburtini, 598;MONTI TIBURTINI;12657381005;157;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Monti Tiburtini, 598, 157, ROMA;Via dei Monti Tiburtini 598, 00157, Roma;12.549109096860782;41.91504230890418
9309;0;Via dei Castani, 310/312;ROTA GIOVANNI;2307660585;171;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.882039;12.56668195;1;Via dei Castani, 310/312, 171, ROMA;Via dei Castani 310, 00171, Roma;12.564841237722863;41.890012271163954
9310;0;Via Quinto Pedio, 20;POLLERA SAS DI POLLERA EVELINA;9645641003;175;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2008;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Quinto Pedio, 20, 175, ROMA;Via Quinto Pedio 20, 00175, Roma;12.565724747013697;41.857129204830045
9311;0;Via G. Chiovenda, 88;DOMINICI RENATO;3067520589;173;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/10/2010;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via G. Chiovenda, 88, 173, ROMA;Via Giuseppe Chiovenda 88, 00173, Roma;12.572532529141911;41.859509773241406
9312;0;Via Tor de Schiavi, 147-b/c;PATARINO DEL DOTT.  FRANCESCO PATARINO SAS;11495031004;172;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.8833812;12.5629739;1;Via Tor de Schiavi, 147-b/c, 172, ROMA;Via Tor de' Schiavi 147B, 00172, Roma;12.56304082486013;41.88342767638065
9313;0;Viale Alessandrino, 539;ALESSANDRINO DEI DR.I P. BELLUSCIO E E. PERROTTA SNC;7707721002;172;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.8718103832;12.5800044085;1;Viale Alessandrino, 539, 172, ROMA;Viale Alessandrino 539, 00172, Roma;12.577130461134566;41.882647023313524
9314;0;Via Tiburtina, 542;MANCINI GIULIANO;584860589;159;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.93305315;12.5993415;1;Via Tiburtina, 542, 159, ROMA;Via Tiburtina 542, 00159, Roma;12.542466158895508;41.908562350539576
9315;0;Via Torrenova, 212 (ang. Via Teseo 1);ROMA EST SAS DI ALICE BALESTRIE & C.;9088881009;133;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/02/2016;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Torrenova, 212 (ang. Via Teseo 1), 133, ROMA;Via Teseo 1, 00133, Roma;12.618109182463517;41.87883479586034
9316;0;Via C. Ricotti, 42;EREDI DR. G.C. MONTAGNA DI FEDERICA COLLEGATI E FRANCESCA MONTAGNA SNC;3445430584;159;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.9151863;12.5200655;1;Via C. Ricotti, 42, 159, ROMA;Via Cesare Ricotti 42, 00159, Roma;12.535253501538222;41.899388775104526
9317;0;Via A. Baldissera, 1/c;CASALBERTONE DELLA DR.SSA FILARDI GEMMA;13479801006;159;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.8978988;12.5359552;1;Via A. Baldissera, 1/c, 159, ROMA;Via Antonio Baldissera 1, 00159, Roma;12.53644377047146;41.89757822231519
9318;0;Via Stazione di Ciampino, 56-58;MORENA - DR. SACARNO SAS;11496381002;118;58091;ROMA;MORENA;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Stazione di Ciampino, 56-58, 118, ROMA;Via della Stazione di Ciampino 56, 00118, Roma;12.616114589503198;41.813126423538556
9319;0;Via Montappone, 46;COMUNALE CASTEL GIUBILEO;5903241007;138;58091;ROMA;CASTEL GIUBILEO;58;RM;ROMA;120;LAZIO;01/09/2007;-;Ordinaria;1;41.98887315;12.5108183;1;Via Montappone, 46, 138, ROMA;Via Montappone 46, 00138, Roma;12.510841240665718;41.988892893415695
9320;0;Via Tuscolana, 1258;SAGRIPANTI FRANCA;4970700581;174;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Tuscolana, 1258, 174, ROMA;Via Tuscolana 1258, 00174, Roma;12.562776220093498;41.85634779739166
9321;0;via Nicandro, 6/a;LOALDI ROBERTO MARIA;5040810581;155;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9140973802;12.6066484156;1;via Nicandro, 6/a, 155, ROMA;Via Nicandro 6A, 00155, Roma;12.607679042472125;41.91311756564141
9322;0;Via dei Pioppi, 5/c;PELAGALLI GAETANO;4001430588;172;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.4838806368;12.6053397759;1;Via dei Pioppi, 5/c, 172, ROMA;Via dei Pioppi 5C, 00172, Roma;12.567253877459772;41.87731132168614
9323;0;Via Mozart, 59;DI PALMA SAS;13564831009;159;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.9126364764;12.5636057125;1;Via Mozart, 59, 159, ROMA;Via Mozart 59, 00159, Roma;12.563268837209359;41.91298671495762
9324;0;Piazza S. Giovanni Bosco, 39/42;ANGELINI MARIANO;5140350587;175;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/09/2010;-;Ordinaria;1;41.9236809188;12.5711488039;1;Piazza S. Giovanni Bosco, 39/42, 175, ROMA;Piazza San Giovanni Bosco 39, 00175, Roma;12.56318748542904;41.85927970191585
9325;0;Via Gaspara Stampa, 71/73;COMUNALE N.2 CECCHINA;5903241007;137;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/09/2007;-;Ordinaria;1;41.9466781389;12.5595758177;1;Via Gaspara Stampa, 71/73, 137, ROMA;Via Gaspara Stampa 71, 00137, Roma;12.559418062582987;41.946847124617705
9326;0;Via Donato Menichella, 132;LA TORRACCIA SNC DI ORLANDI LUCIANA E CIDONIO GIOVANNA;8756111004;156;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/03/2013;-;Ordinaria;1;41.9475711446;12.5865300369;1;Via Donato Menichella, 132, 156, ROMA;Via Donato Menichella 132, 00156, Roma;12.585440278521522;41.948101078827385
9327;0;Via Del Forte Tiburtino 162;M & T Farmacia Dei Consoli Di Mariani Armando Maria & C. Sas;10395761009;159;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/03/2018;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Del Forte Tiburtino 162, 159, ROMA;Via del Forte Tiburtino 162, 00159, Roma;12.559349086300541;41.90693332944775
9328;0;Via Casilina, 1914/c;BONANZINGA VITTORIA;1219680830;132;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2010;-;Ordinaria;1;41.8510631;12.7317814;1;Via Casilina, 1914/c, 132, ROMA;Via Casilina 1914C, 00132, Roma;12.695604249379631;41.8637225692481
9329;0;Via Massa di S. Giuliano, 260;GIORGI GIANFRANCO;349401000;10;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9037017957;12.6951547006;1;Via Massa di S. Giuliano, 260, 10, ROMA;Via Massa di San Giuliano 260, 00132, Roma;12.691990329736202;41.905995747157924
9330;0;Via S. Elpidio a Mare, 21;EMILIANI ANTONIO MARIA;7078810582;10;58091;ROMA;S VITTORINO GIARD.CORCOLLE;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via S. Elpidio a Mare, 21, 10, ROMA;Via Sant'Elpidio a Mare 21, 00132, Roma;12.729611965577975;41.91408314348781
9331;0;Viale Carlo Marx, 195;CELLI SAS;11495281005;137;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.9236809188;12.5711488039;1;Viale Carlo Marx, 195, 137, ROMA;Via Carlo Marx, 00061, Anguillara Sabazia, Roma;12.288301813053;42.07644237389402
9332;0;Via Prataporci, 4;TACCONI MAURO;782421002;132;58091;ROMA;BORGATA FINOCCHIO;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.8622043;12.6850651;1;Via Prataporci, 4, 132, ROMA;Via di Prataporci 4, 00132, Roma;12.68478536441805;41.85928928864908
9333;0;Via Annia Regilla, 202;IACOVELLI SALVATORE;7419770586;178;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.8399810053;12.5463222721;1;Via Annia Regilla, 202, 178, ROMA;Via Annia Regilla 202, 00178, Roma;12.549045247850412;41.84443895337296
9334;0;Via Polia, 12-14;CIANCI GIUSEPPE;7738870588;178;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/10/2010;-;Ordinaria;1;41.8363671;12.5579367;1;Via Polia, 12-14, 178, ROMA;Via Polia 12, 00178, Roma;12.557431099919194;41.8358276611172
9335;0;Via Pippo Tamburri, 2 a;MASCIOTTA AGOSTINO;7947770587;169;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Pippo Tamburri, 2 a, 169, ROMA;Via Pippo Tamburri 2, 00169, Roma;12.58160866763808;41.86400111878933
9336;0;Via delle Rondini, 64;MACALUSO PIETRO;3754821001;169;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.86715585;12.5926877;1;Via delle Rondini, 64, 169, ROMA;Via delle Rondini 64, 00169, Roma;12.59365894517866;41.86462773466445
9337;0;Largo Spartaco, 9/10;Farmacrimi Tuscolana Sas Del Dr. Vincenzo Crimi & C.;11621111001;174;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/08/2017;-;Ordinaria;1;41.9236809188;12.5711488039;1;Largo Spartaco, 9/10, 174, ROMA;Largo Spartaco 9, 00174, Roma;12.553273069103865;41.859088868717215
9338;0;Piazza Enrico Coleman, 9;FARMACIE SAN RAFFAELE SAS DI BIANCA MARIA AIELLO;11429991000;155;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/11/2015;-;Ordinaria;1;41.9236809188;12.5711488039;1;Piazza Enrico Coleman, 9, 155, ROMA;Piazza Enrico Coleman 9, 00155, Roma;12.591052800305844;41.90518468942239
9339;0;Via degli Albatri, 10;BARCELLONA ANTONELLO;8368890581;169;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2008;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via degli Albatri, 10, 169, ROMA;Via degli Albatri 10, 00169, Roma;12.592643516648433;41.867641667205376
9340;0;Via Casilina, 1218;GIARDINETTI DI SQUARTI FABRIZIO;8529280581;133;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2008;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Casilina, 1218, 133, ROMA;Via Casilina 1218, 00133, Roma;12.604601918258435;41.864476988054776
9341;0;Via del Casale Agostinelli, 133/c 133/d;EREDI RICCIONI SAS DI MASSIMO GIOVANNI RICCIONI E LUCIANA ORLANDI;7985961007;118;58091;ROMA;Ciampino;58;RM;ROMA;120;LAZIO;01/02/2017;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via del Casale Agostinelli, 133/c 133/d, 118, ROMA;Via del Casale Agostinelli 133C, 00118, Roma;12.60167148138968;41.81467486482205
9342;0;Via J.P. Sartre, 9;MASTROGIOVANNI MARIA ROSARIA;8643880589;133;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/03/2013;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via J.P. Sartre, 9, 133, ROMA;Viale Jean Paul Sartre 9, 00133, Roma;12.631785395377618;41.83815255369617
9343;0;Viale Giulio Agricola, 96;ROSSI GUENDALINA;8727940580;174;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/09/2010;-;Ordinaria;1;41.85292955;12.5585863;1;Viale Giulio Agricola, 96, 174, ROMA;Viale Giulio Agricola 96, 00174, Roma;12.560249153615375;41.85469792645275
9344;0;Via Villabate, 175;TERRERI GIANFRANCO;7020680588;133;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.867562356;12.6473919826;1;Via Villabate, 175, 133, ROMA;Via Villabate 175, 00133, Roma;12.64964960505508;41.868403669715526
9345;0;Via Tor Sapienza, 9/B;MARCHETTI MARIO;8939510585;155;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9026533;12.5902865;1;Via Tor Sapienza, 9/B, 155, ROMA;Via di Tor Sapienza 9B, 00155, Roma;12.590142621155264;41.90268452262103
9346;0;Via Amico Aspertini, 219;CUPPOLETTI LILIANA;8956690583;133;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.8768474994;12.6258558663;1;Via Amico Aspertini, 219, 133, ROMA;Via Amico Aspertini 219, 00133, Roma;12.629131794073427;41.87379999140167
9347;0;Via di Torrenova, 155/d;PONZI ENNIO SAS;10182371004;133;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.8837549689;12.618517595;1;Via di Torrenova, 155/d, 133, ROMA;Via di Torrenova 155D, 00133, Roma;12.619364029690178;41.87466039800335
9348;0;Via Lizzani, 55;TANZINI CRISTIANO;9067020587;169;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Lizzani, 55, 169, ROMA;Via Mario Lizzani 55, 00169, Roma;12.571541941860415;41.868078903975956
